# id           Name   RA            DEC           period     meanmag_k totamp_k aper   snr     prob       crossid_gaia   crossid_ogle   remark  
  3560383552   608    17:18:06.80   -34:37:49.4   0.481466   15.108   0.357    1      74.3    1.0        ""             ""             ""      
  3410616171   612    17:18:10.16   -36:03:29.6   0.735008   15.349   0.349    1      86.1    0.999863   ""             ""             ""      
  3410939946   613    17:18:12.64   -35:30:29.1   0.603783   14.777   0.304    2      122.7   0.999944   ""             ""             ""      
  3410733181   614    17:18:15.41   -35:51:51.3   0.554267   15.589   0.35     2      59.6    0.998113   ""             ""             ""      
  3420030137   619    17:18:17.72   -35:18:26.7   0.487874   15.654   0.32     2      52.4    0.999992   ""             ""             ""      
  3570069789   622    17:18:20.10   -33:27:00.2   0.598005   14.381   0.152    3      85.3    0.895307   ""             ""             ""      
  3411002483   631    17:18:23.94   -35:25:53.2   0.669308   15.496   0.292    2      67.7    0.653528   ""             ""             ""      
  3270488706   635    17:18:28.61   -36:30:36.5   0.59543    15.378   0.301    1      51.3    0.995905   ""             ""             ""      
  3560953597   637    17:18:29.53   -33:43:37.0   0.668495   14.173   0.192    3      107.0   0.929237   ""             ""             ""      
  3420129857   640    17:18:30.36   -35:10:12.5   0.476693   15.448   0.296    2      45.4    0.674314   ""             ""             ""      
  3410481404   645    17:18:31.61   -36:20:45.9   0.603452   14.209   0.24     2      169.2   0.998702   ""             ""             ""      
  3410759173   646    17:18:31.71   -35:51:35.0   0.531502   15.771   0.272    2      51.6    0.999292   ""             ""             ""      
  3720443277   648    17:18:33.61   -31:00:55.3   0.633704   14.287   0.096    2      51.0    0.578244   ""             ""             ""      
  3410702699   649    17:18:34.02   -35:57:36.4   0.648289   15.135   0.235    2      79.5    0.998326   ""             ""             ""      
  3710621187   652    17:18:35.54   -32:29:28.0   0.467683   13.876   0.359    3      199.8   1.0        ""             ""             ""      
  3570070081   653    17:18:37.20   -33:29:25.9   0.592003   14.924   0.353    2      84.8    0.999983   ""             ""             ""      
  3720042004   654    17:18:37.34   -31:45:20.8   0.548532   14.64    0.341    2      105.2   0.999995   ""             ""             ""      
  3560745517   655    17:18:39.18   -34:06:08.7   0.57047    15.753   0.237    2      41.0    0.985748   ""             ""             ""      
  3570404409   658    17:18:41.12   -32:53:42.5   0.636293   15.455   0.295    1      63.3    0.97048    ""             ""             ""      
  3411002405   659    17:18:41.84   -35:28:23.5   0.578631   15.932   0.296    1      48.1    0.998646   ""             ""             ""      
